1	29.09.2011 19:54
2	29.09.2011 21:00
3	30.09.2011 07:48
4	30.09.2011 10:21
5	30.09.2011 11:12
6	30.09.2011 23:09
7	01.10.2011 10:27
8	02.10.2011 15:25
9	04.10.2011 01:58
10	09.10.2011 00:22
11	09.10.2011 05:50
12	09.10.2011 16:14
13	09.10.2011 18:29
14	09.10.2011 23:18
15	10.10.2011 02:31
16	10.10.2011 02:59
17	10.10.2011 12:00
18	11.10.2011 05:19
19	12.10.2011 02:23
20	13.10.2011 05:42
21	14.10.2011 00:13
22	17.10.2011 17:11
23	17.10.2011 18:00
24	17.10.2011 18:47
25	17.10.2011 19:53
26	18.10.2011 01:12
27	18.10.2011 04:39
28	18.10.2011 19:45
29	19.10.2011 05:16
30	19.10.2011 13:15
31	19.10.2011 17:14
32	20.10.2011 07:25
33	20.10.2011 15:33
34	24.10.2011 16:16
35	24.10.2011 23:13
36	27.10.2011 17:44
37	27.10.2011 20:13
38	02.11.2011 13:46
39	21.11.2011 02:26
40	25.11.2011 21:02
41	28.11.2011 16:25
42	30.11.2011 17:27
43	01.12.2011 07:34
44	01.12.2011 20:56
45	01.12.2011 21:17
46	02.12.2011 12:19
47	02.12.2011 12:24
48	02.12.2011 13:01
49	02.12.2011 13:14
50	02.12.2011 19:40
51	02.12.2011 22:55
52	03.12.2011 00:19
53	03.12.2011 00:46
54	03.12.2011 06:51
55	03.12.2011 10:32
56	03.12.2011 15:57
57	03.12.2011 19:18
58	03.12.2011 20:32
59	03.12.2011 21:38
60	04.12.2011 14:55
61	04.12.2011 22:53
62	05.12.2011 05:30
63	05.12.2011 06:16
64	05.12.2011 16:43
65	05.12.2011 21:50
66	05.12.2011 23:39
67	06.12.2011 02:50
68	06.12.2011 04:30
69	06.12.2011 23:44
70	08.12.2011 05:41
71	08.12.2011 17:00
72	08.12.2011 17:09
73	09.12.2011 11:27
74	10.12.2011 01:40
75	13.12.2011 11:06
76	16.12.2011 03:09
77	19.12.2011 05:51
78	21.12.2011 17:54
79	29.12.2011 17:56
80	04.01.2012 17:26
81	16.01.2012 17:22
82	17.01.2012 10:30
83	17.01.2012 10:31
84	17.01.2012 18:27
85	23.01.2012 06:15
86	25.01.2012 21:35
87	27.01.2012 06:30
88	28.01.2012 03:57
89	28.01.2012 05:38
90	29.01.2012 00:52
91	01.02.2012 16:41
92	02.02.2012 19:15
93	07.02.2012 20:53
94	10.02.2012 14:06
95	13.02.2012 12:24
96	13.02.2012 20:12
97	13.02.2012 20:22
98	16.02.2012 20:23
99	19.02.2012 05:04
100	19.02.2012 19:03
101	20.02.2012 19:58
102	21.02.2012 00:23
103	21.02.2012 05:24
104	21.02.2012 05:32
105	21.02.2012 05:32
106	22.02.2012 19:09
107	22.02.2012 20:15
108	23.02.2012 02:54
109	25.02.2012 08:05
110	26.02.2012 16:57
111	26.02.2012 17:02
112	26.02.2012 17:04
113	05.03.2012 13:27
114	06.03.2012 22:50
115	06.03.2012 23:44
